PERSON,GENDER,AGE,MONTHS_AS_MEMBER,INCOME,FREQUENCY,RECENCY,SPEND
8f4981a5cfb1444c97a0a77af1188144,M,64,53,80000,4,21,19.515
465cb36be7564b2898ebee8f54aff24d,F,83,61,51000,6,22,10.98
b612b3c9e4474994a1be321b637cf773,M,80,55,89000,4,25,23.57
f840b1e8ba924087890c36175448fddb,M,50,13,59000,3,16,14.51666667
c72ba22360484ab3b29e7a8620b86fdb,M,70,29,37000,8,23,13.83375
8828821b64b24731a6da16806b3f50c5,F,48,3,41000,5,10,2.44
90e9f6de2d6f4830b544b4524a509f84,F,71,35,31000,13,27,13.51923077
0d0c8b66f0954686ad82e5eb8a61baf6,M,78,15,50000,10,28,11.536
a006a78a45ae4bc8bd4e6ce4d60db0c1,M,55,7,67000,5,24,6.062
4e3cfb3b10cb4832b72871f60c0630d0,F,29,8,43000,7,24,14.07285714
4828b93dd6dd44eb9ec8417f0564a9b9,Unspecified,118,12,0,0,0,0
b22c0e74398046bd94c404285b01cd16,F,80,7,73000,2,15,13.715
fa513c65040e4cfdb473a1ee7e7a3be7,F,73,23,57000,9,23,14.87888889
a4cc155f15504d45a362713910b543e3,F,43,27,66000,15,25,20.88066667
f7e4e1ccb570482b8c2eed7622663ad2,M,31,6,38000,8,25,5.69625
9dd3408e5f3c4deb889595d094d54657,Unspecified,118,2,0,6,21,2.123333333
08a2693d053b4a18ac8276fdf1b396c7,F,70,10,42000,4,17,1.6975
016086228d58476599d0b47881c25509,F,84,10,74000,4,17,18.3875
75c1b4d22fd24b35b2f0a52fd8ff1735,Unspecified,118,24,0,11,26,2.57
d32aa738e03f44feac7ec3db9ec12baa,Unspecified,118,1,0,4,16,2.2225
ad635bcaa37140619ac0bf4149a1a713,M,44,2,58000,3,12,11.93666667
269e263fa25e433d81cfa2d8feacf2db,Unspecified,118,1,0,2,6,1.69
ca265792e65949d79b2b0e91bdd31c57,F,34,13,37000,19,26,3.756315789
c43f330f01334c58ae58d2ace626d305,F,61,11,64000,0,0,0
c05565aaf54f453589d27fe967a05499,F,84,25,62000,8,24,17.37625
d27b2ed395fc4f1d814de65eb0815c95,F,87,36,86000,4,16,23.155
0cdc033bb1f44552a01956cbe57a43a6,F,40,10,53000,3,13,3.08
fc804c90fc79418180ead4b5b212d927,F,41,35,39000,9,27,15.68555556
7fcd4abb32c04fda8f47cea49680195f,F,53,17,71000,7,25,17.27142857
dfc3b4af2bd94ef3b32e09517a657db5,Unspecified,118,23,0,7,18,3.345714286
f891cadf773f4be896c7b65589491ad2,Unspecified,118,8,0,2,16,2.135
0976fd3ecfb84e1ca92d90b6adc2001c,M,51,9,41000,10,27,17.275
5ccd41b525974b16aa806a4cb96f66f8,M,53,38,50000,13,25,3.396923077
a8bd68eab90145c3b727358381988285,F,74,33,94000,0,0,0
100c2a889ba6424f9237fbfe0347c526,M,27,8,73000,5,20,3.034
f490559d2e3d45be94bd05cbe025c721,F,21,26,44000,9,22,3.513333333
9d6ba3960ad14a8ca4dc78626143d119,M,37,25,72000,10,28,19.245
05b1e22c61c849c4bddd497795f2ac37,M,57,26,111000,2,17,30.345
0580b842b328497ea4bd463af56c17e2,F,65,10,120000,2,14,32.635
ef0e2201ac374894a5e00336e52aea1e,Unspecified,89,24,81000,8,27,25.395
ddaf47394a574113b4ddf5b324ef9673,M,79,9,39000,4,26,3.1925
ecc6f1cbb1ed41069d5d60461577250e,F,37,22,52000,10,27,15.605
7ce198d5265d469c9425cc91320e431b,M,51,6,43000,5,18,2.224
fe97ae4e27154d1aad39ceab8c25c9ed,M,40,7,41000,4,21,1.3625
9ed5228b75954aa495605ec2a505a598,M,60,8,100000,2,13,28.34
f86637beefb14808bc830ac1443a09e9,F,27,7,62000,3,22,2.626666667
d802e00ce8d148e48aa4438732de04e7,M,43,7,72000,3,22,17.88666667
4d0142b1561949a289acbcf0245cbbc6,M,53,21,49000,11,27,13.32818182
e4f9dd315ac04e118660988452414272,M,33,19,50000,11,24,3.839090909
6b01eb4a81834a829cc5f8d031920642,M,36,5,60000,0,0,0
7b68d6af2973442584f5ac4e116ab369,F,66,13,74000,6,23,21.93
f1f01be4e2344bf08b7f488c115ad374,M,85,1,45000,6,25,10.50333333
397e33ebb12e4a3aa1e8ec840c84d104,M,23,16,36000,15,28,12.94
4a9bc1f40ff94099b16b010c4ba12ef3,F,81,12,36000,9,19,11.73
388d3a387a714cbb91d87aa41a52fd3b,M,75,7,42000,3,7,1.493333333
5cb65af515664bb0b39cdaa089244dc7,M,59,28,98000,3,24,25.73333333
b401089876624ff98e3afa052861ff2a,F,72,26,87000,9,13,24.36666667
eadded7715674f5baf27721e68c930e6,F,54,16,86000,12,24,18.3375
0092a132ead946ceb30d11a1ed513d20,Unspecified,118,4,0,2,16,0.9
2f3f59d11c714c678173aeca762e5a9b,M,58,11,82000,6,28,24.27666667
da7b78b3a6274912a30a86473462ae3f,F,52,17,88000,7,27,23.50285714
2e792741fcd548889f45c3399a1d6f69,F,48,13,93000,2,10,25.95
4e44a658d07f417dbba5ce73b6496194,F,61,25,105000,8,26,27.26
ea243636e09a49e3bbb2131f543473de,F,89,29,82000,6,20,23.69833333
10866c6b50f8488c90749df891cc31ef,F,72,31,72000,6,18,16.67166667
3ba7c14d1f9141ff92444054bd3fe79b,F,67,2,74000,14,28,23.05142857
4c47f03256264fce9077667148dfcac4,M,67,44,64000,6,18,17.82166667
bfb6f6f9544d4524be61925c58bac55d,M,42,3,42000,9,24,9.786666667
39744f47a979429e9b2dd5d3aace439b,F,81,32,89000,7,27,29.43571429
bf1b561379e04f6cb6c21901805c3c95,M,91,16,59000,16,29,5.40875
cec067fa177d430ebb43dd6a179ab987,F,59,29,74000,3,24,26.33666667
3478c81d15234db3b702cefcf7c4afbe,M,67,18,71000,7,25,24.34857143
5aeebe01099043cc9c6da51d9148b8bb,Unspecified,118,14,0,8,17,1.8525
67107ab1953649f98cea6977b6018707,M,74,6,43000,10,21,11.836
bfce6d50205a4f6982d87ce80e5d5356,F,53,33,76000,2,15,291.63
20476d940d3a4ac5ab495104ba9b7dd1,M,53,14,80000,6,26,21.33666667
0e7642435a514809ab74563c86245c61,F,80,4,105000,0,0,0
a876a62f41174da5a4694db91b14cba4,M,53,5,54000,2,14,5.005
716a4a753ef345beaf8d57e266b930bd,F,76,4,52000,5,20,2.898
c49aba348fc64cbab46a6226c6f311aa,M,71,5,50000,4,18,3.0825
9289e65861794b46976c13aa27fdf762,F,75,10,89000,2,13,25.265
21c16cf0c293423ca08647079f1783c7,M,51,34,66000,8,23,24.33125
51c72503a69b4e469c61a3823dd12f16,M,88,10,49000,1,1,60.61
0707c762ab764cb2a29fec7f1cb798ba,M,37,4,97000,3,23,19.84666667
a568a22db3824c738b264f011b7390f4,M,47,8,43000,7,24,1.934285714
46475307923d4193af6e22bf9cba1a06,M,57,7,62000,7,25,2.044285714
386c579db7b84dc1ae1ffd88e2f94097,M,19,6,74000,6,23,3.46
6669e4f5e2904f19b091c3792a6187d8,M,85,9,79000,7,27,23.80428571
83e65dfdda80471991a6f1fa12c76b19,M,90,2,108000,2,18,27.475
48f2a019ef4940b1863ca3d5967f2944,F,57,24,40000,12,22,12.28333333
1b23e716c7ce45e38ffc2abd3e335028,M,49,51,71000,0,0,0
bec23f8eb6d842b0b1024967ea3c5cc4,M,70,11,42000,2,5,1.365
4aad295cdf4d4c129fe89678f5a860a6,M,70,17,48000,3,14,16.86666667
90406ad6c3514a198837be67b6b59cee,M,35,5,42000,0,0,0
d825b707198046e39baa4fdcfa11d621,M,61,4,73000,3,12,16.69333333
5312d41f8b894531863a6b507786d802,M,43,6,36000,2,18,0.46
6bd1af2841a6412ebce35605cc4c394b,M,18,36,60000,12,27,3.225833333
121640db35dc4acb805382c52875321d,F,52,29,114000,7,25,28.11285714
e9efde502cd0478caab475dfece7d412,M,67,11,37000,7,24,3.335714286
38902dbf3ce14a44bb03384e21ca32e8,Unspecified,118,26,0,6,22,0.96
f1feb0f84eb64f5a92cea6b0b90fbe72,M,59,33,48000,21,28,3.87952381
d5891ad73bd8469085d81282d062aea7,Unspecified,118,10,0,5,20,2.532
3e641280c5314650bf65285d7054c074,F,84,22,64000,14,28,4.295714286
34ac11b8099c4b248979bae48616b3c2,M,57,15,47000,14,28,16.20785714
6b5014d5e4ae40299b6da3be06b361fb,F,58,5,60000,1,10,10.54
be630b1393a744798b87e3ef23f46aed,M,65,31,34000,12,27,26.9925
2c2a1a03e7bf49febd39594ce9eb08bb,M,94,10,110000,5,27,34.756
ed8997acdfb743058eac25c251c50da0,M,39,28,44000,16,28,3.485625
e106cd15296f4145841fdaecde67521b,M,48,2,40000,5,23,1.236
ec80a606102e4df891ce8b1c5b168112,Unspecified,118,5,0,3,18,2.173333333
3bac1d9011f041f299f828a72b16a16a,M,48,35,31000,14,24,11.18214286
f924927e7f844ecebf87eef93f4d2688,M,47,27,93000,9,28,27.77333333
09f02acdfa6f44818fc46ecbbcb7356b,M,24,6,53000,0,0,0
6c3846ea64974f65bfa6611706e769a5,M,53,10,46000,4,16,2.66
a80ec6cf5dd14b6a9c799cb646171c8b,M,40,42,91000,3,14,24.88
8c93308bc4a243ba83f8294407894d69,M,18,4,55000,0,0,0
187ebc42824943319ad8ba9de644106e,F,67,22,91000,4,23,25.54
4496e29ba0e54152a44eff6fde4949f7,M,64,7,95000,2,8,26.735
86a6e833386742f48b1e0c2bca561568,M,63,53,51000,6,21,13.395
c13f77ec3e424cdb8b2ed578bdd9ac0c,M,48,4,77000,3,19,20.91
80ecc904eba4456483aee9913250cba6,F,50,12,65000,4,19,19.3075
c09a8bb359264d9e8e9a44a1b5064d1c,M,56,7,76000,1,4,31.87
f0a3a3c05e3c4e2e84929a49a6b5488c,M,18,14,54000,19,27,4.817894737
2297b19f7fdb4ca3bcb1cbf74209b77b,F,31,29,60000,12,30,17.06416667
da33b9ed8f22454fbd08b8915cdb777f,F,41,8,37000,4,20,2.7775
8f4a3a857dd044f3add94a814cf357e8,M,59,6,94000,2,10,18.685
d030bccce03a4901a889b54f5930d938,M,53,27,55000,9,24,15.76555556
f66fac9c993d4717802a635c7a34a852,M,20,9,67000,13,29,3.540769231
c727acd4213244859275ab026335ebdd,F,75,5,66000,0,0,0
50a2c5e0f8b4414fa10bd868b0af5492,F,32,30,48000,6,17,3.226666667
4272f84fac8744f39cca36e2b957926b,M,28,17,38000,10,26,2.74
5ed6fe9d9589427e8838b278d61732fe,M,44,60,59000,14,26,4.933571429
f576d42b70784e4e874328ec40f16d5b,M,48,34,93000,2,2,52.22
33bdcb9aa1fe4ed4a181b9e028ef1245,Unspecified,66,34,70000,10,25,22.069
c014dcf29fb54b12a509e0fa0506520c,M,58,4,40000,3,22,2.616666667
ab504c25caac4c1c9814e71e91042fd2,F,50,36,84000,7,24,16.69142857
7eaf65e6d9f644f097356e6641499f1d,Unspecified,118,35,0,4,25,2.0625
b6bdd78faf3047d6a2799edd14f39152,M,56,8,76000,2,24,26.91
21da6ca3b11e4949b917f750cc886c63,M,23,4,37000,6,26,5.225
ab5507aac2594b288382b7745a619819,M,46,60,56000,2,11,18.295
5492e7c1b49e421a85fef5b4b23c1487,F,65,24,84000,2,19,33.68
2f386a964e3249448cc16cf9dfcd6f65,Unspecified,53,50,70000,6,14,4.263333333
d3c24fa42d0947a4be104283c35a7983,F,87,37,61000,10,25,19.059
e364461c0deb48ed871b1784ea1174d7,M,47,14,75000,9,18,3.208888889
4bed8f61e4124992bbdcb03778839986,F,65,27,73000,11,23,24.30727273
3a17105cc12e4fc9aabc7c324835ba9c,M,53,14,56000,5,25,15.83
e0d0425503774a8290d0703ed3f37bbf,F,57,2,115000,3,26,24.90666667
b1ba950321fc4168a766afefe99bc675,F,93,6,38000,7,25,8.33
74f83b0e94cf4af1bc5f09d98fdf8e3e,F,58,8,92000,0,0,0
4c1cf47e14104d4295f59db8621f8539,M,70,60,92000,5,22,27.844
ad1560b2fee0449e8e7786e71de5ef81,F,81,8,69000,5,23,2.466
a118079090144aec9dd4ddb957a5ede5,M,63,2,117000,2,10,20.015
e943d191bfc44591a7bad20cc1548190,M,32,26,31000,14,30,12.09357143
dabfb91545a94568b54ed3a4be5964c1,F,66,36,88000,9,26,33.28555556
cdfb082c11f84719aeb7c65586bf5085,Unspecified,118,30,0,12,29,2.288333333
400b14d6db8e419fb7e9b8ee738dab3e,M,27,12,31000,3,25,4.723333333
0758cd8721ca4bb88a32162e244d715f,F,22,17,53000,9,26,15.28666667
3b465313341d480aa62faf5fd520ae30,Unspecified,118,2,0,1,11,0.17
fb069eb2673b44d98520951eddda77e1,M,53,6,50000,7,26,3.11
203ab9102e074287ada8046058bc6114,F,45,5,48000,4,25,3.1875
3a506f9fe2c04048829ef0fc3fa49cc8,M,32,16,45000,18,29,13.41277778
38d65f5c05444db5a04a90fd5330e40e,M,24,3,56000,4,22,1.4575
8acf438172ca4227a316f54b8f4d5477,M,59,30,60000,6,24,19.97666667
e4e8d867b1b8442d9a3f08929699ae50,M,42,12,50000,1,16,7.94
34f83b5c0b134f59bdbd1871c960a8ab,M,59,50,40000,10,27,2.705
2bb22e7931aa49ebabff26b9cbc6260a,M,29,7,45000,12,27,3.524166667
a14393c10e5944cda2488c029c82e662,M,44,2,54000,5,23,3.2
262f64385fbf4b1081b62fcc19e74982,F,59,51,55000,3,21,8.49
2980c5c014da4c8eaab2e80092278eda,M,75,18,110000,5,21,24.326
fe51bd04595c4b94a1f6e756c3f2d427,M,43,11,47000,2,14,2.58
ba1ae0413fee458f99c7f5cc13e99021,M,34,7,50000,3,24,2.573333333
2e95b8880d164ad3bc92102b57ccfd3e,M,60,13,83000,4,21,18.11
f1e6602cc124490b93a60bb7f5550fd9,M,69,3,54000,1,11,1.77
a79cddbd5cbb42cc9d68ff804942ddda,M,54,7,55000,3,14,1.756666667
0feae7e549c7437e9f8d8dfb65423fc6,F,60,17,86000,2,9,21.7
ac04305b540c492ea789ca904a0a63d6,M,33,59,74000,13,29,14.62923077
1072640954974f2a9b4aff013d6c827f,F,52,10,58000,2,21,16.905
382199dc87f34bb2b01b2d3deea9d9b3,M,74,9,89000,0,0,0
60ae06998f034851b0c571f8fb4e1165,M,55,8,62000,5,13,21.696
9a8a361aed934601999cd5500be11805,M,59,8,32000,8,24,2.9125
0809ff2ff8fe461ea8996377a7abd46d,M,58,7,76000,7,25,19.09
b86ff24831f54f3cbbcd605f763abbe8,F,66,4,46000,5,19,3.656
17a83b17fa7b4293989b830cfa30546a,M,29,9,38000,3,12,1.14
2c5210dd46944160a6dec652f8a1b771,M,45,24,53000,5,25,18.266
295b2fae25c2477bba8d22d6e41ede2d,M,49,7,51000,2,20,10.205
6474c222349f46b59cdbcd273b335dd8,M,58,28,110000,5,11,24.192
1502afeb47294f6c912e1449f6cf83ff,F,44,13,47000,4,19,3.2675
cef16ae4af0347b0970481285954a0b1,F,67,5,95000,6,28,17.575
d4f2dbe7aeec4ec980b7622d9946e486,Unspecified,118,35,0,6,20,2.121666667
e15d54f8aaab498fa20d77365b91061f,Unspecified,118,36,0,5,23,2.368
1738163ca571451b9ea0cd9df19f2a6f,M,58,6,89000,3,24,35.25666667
4e5c30a071914472b24cbdf7c0d4f609,F,73,5,60000,6,23,1.916666667
9a2c1fcc65814401a845b9b82de26d97,M,55,2,54000,3,9,2.356666667
5c308710330a4fc8a84dca08487ca477,Unspecified,118,25,0,5,25,3.098
b6d81016825f4ee99f3a5f173b2bdb93,F,66,2,95000,3,19,28.16
0f1fe763ba994fe2b415920a6410507e,Unspecified,118,11,0,7,20,2.46
ab8d4ddad94e463f98c1d560ee9217a7,F,75,6,31000,2,15,1.3
29d30b36b320430f9a00ceee99b7a5d2,M,44,4,37000,3,20,2.266666667
b5b17db2d0af49fe89abfd7076b605a8,M,58,18,39000,12,20,11.6075
7718656997f3453db0f5aeca9cd35240,F,73,4,65000,0,0,0
8ed64cd9600948b89eb41be4de183788,M,26,26,66000,7,27,29.04857143
7797083d5f114bdda43638d1ee927624,M,54,6,53000,1,19,0.72
8890c7a47a05491b8c1ec3c0ce573f5c,F,60,4,64000,7,26,14.35857143
c734447971204c58bd2b0933dd22638d,F,28,9,66000,4,17,2.1375
b0e1e5e1a2034340b635ec9f9931fe92,F,72,21,115000,3,7,28.59666667
cfc5e35889504c0c80b70364b6a52b55,M,53,61,67000,6,23,7.491666667
64cba5150cd048fcaf8c7221a91b33d8,Unspecified,118,10,0,3,24,0.263333333
a5db8bfaf48043e988949acadbc5b18e,F,79,7,96000,3,19,37.92666667
2b2de48725e74246ad75278d604c9908,Unspecified,118,3,0,1,12,2.24
8e40bd9c75914bd6ab7a10d9d7eea254,M,67,39,71000,5,26,19.13
1892a57537ef4d90b83e9c1c0fdc9341,M,54,3,60000,6,27,3.29
6a3c9777a6fe4dcd8271eb0a67c8b533,F,64,37,66000,5,22,12.088
dcb02091ffbd4d6ab1375ee64a8b180b,F,94,35,84000,7,25,17.77714286
3afdcadc6c364dbd93a68d29b6abbcb8,Unspecified,118,31,0,5,21,2.856
33e0c7e2ff0743d99192c9b2fce01f6b,F,59,9,52000,8,20,17.2775
b9dd94b4eeac44c2b7e3127256772052,F,83,7,99000,3,27,23.24
8d49501a3a90477da47e6633109bf8f9,F,59,36,52000,7,29,13.25571429
baefe3a7a1f74e91b9b1963ccc011ad6,F,78,1,55000,2,26,7.285
d107e23e47d64da996d518e10c84a288,F,67,34,60000,4,18,14.3425
2a4d94828f484c368909d5c799123758,F,54,25,50000,10,28,10.242
6a8e49db5013461e80bc476507b75dd9,M,49,29,32000,14,30,3.106428571
0cbc5b2f775f4ae69b79196ec2ee061e,Unspecified,59,13,40000,6,29,13.18333333
6e7a3b3499324084b562ca674d681f81,M,48,10,36000,7,25,7.947142857
6cd6ccd7be2f42508bb37ba08e798aa3,Unspecified,118,3,0,2,13,1.675
c5ad0da65bed4e5892c2b9eabd94364e,M,31,2,67000,1,9,0.29
b1328662a0944c01945de75da6b0c060,M,66,35,50000,5,19,11.246
005500a7188546ff8a767329a2f7c76a,M,56,8,47000,3,16,5.323333333
b9f3080f81a7412798a964cbacc02f28,M,56,22,70000,9,27,16.55222222
5d413da3f98b48a68dd3e8f2c61f85ad,M,31,8,32000,8,21,7.8225
e8b1e52456bf44a29f67a21fd02e6ebf,M,39,7,55000,4,21,13.7975
15d02d3266d14a3ea21b016fc045726d,M,55,27,55000,3,10,24.55666667
63eaa9228f4f43768943df0ba2b1428c,F,55,37,57000,2,14,20.04
a60741d3abb742d89fdd5e0ab047ef00,F,64,34,95000,7,26,32.62714286
be58577349304b8e9fac36f778dc8c0a,F,62,20,91000,7,17,36.38428571
12a3b3c97bbf403da5e61b3dfb77cc74,F,45,35,53000,10,27,17.587
144581d274654cf3a6af4de58603f08d,F,64,12,70000,7,21,25.76142857
8eff47d0d9164301982fac938da935e0,M,72,8,50000,4,14,5.2625
44053ee4929b4070943b71698b5d8b9c,M,72,27,71000,14,21,5.069285714
94767d95759a47f38f0d85b7a7e74f67,F,50,27,111000,6,26,30.81833333
d5a7f83fb3ec4c9983d1c55364eb87c4,F,64,10,63000,11,27,16.59
230aae2a26df47adbbd1e02a6d3d0cc0,M,45,10,48000,5,19,18.746
b64b47afe1c84ef3be509adaa8e90531,F,38,24,36000,12,26,9.843333333
d3956fdde71b4aa08a7d081f282a914f,M,41,3,85000,2,20,24.495
8513fc703ac44ea8816648e2b378b524,M,59,15,48000,11,24,16.48818182
55f3d55244f349f58341a1aa340f9368,Unspecified,118,11,0,6,25,2.573333333
b18ede11af8c44cfa56289fd58f04573,M,32,43,37000,12,28,3.01
2a109589d81b49fb891bd526e121c1c9,M,76,53,64000,8,19,6.0875
875d632bed8e42a4acf7e8e981781750,Unspecified,118,12,0,1,9,1.7
9ca81fd80e3a4648a06ac124eb40805c,M,56,48,80000,4,22,33.43
cb451cfac44245aaa4fd0bb64602e07d,F,28,30,43000,9,25,43.39444444
c62168760f1642cc89a1b884409d50c9,M,67,18,98000,10,23,23.961
7361856a7d644fd1adbf326194a278d9,F,71,26,103000,9,26,28.57666667
3f412742bf944b8a9e00715c8e0c485b,M,36,12,31000,12,27,3.455833333
9233f7c6a0ef486291e21a8f60057c2b,Unspecified,118,26,0,6,20,2.543333333
56e7eed3e35a44dbb222d792cda320b7,F,72,33,55000,9,22,15.17222222
1086697ae27644858779677adbe3321d,Unspecified,118,7,0,6,8,3.146666667
3b252e95f95744ebbfbbc47f38d427ca,M,76,56,53000,5,28,1.484
2bd1b8cdd34f4e6d99c1d243cb7b1707,M,91,53,58000,4,27,16.225
96a746b7cae4426598c97c147eb04743,F,37,17,53000,11,24,13.72909091
ce7b0369407048368378fb87114b4416,M,50,5,81000,1,7,21.47
3a1c0ab4be6740a19085d3d9c9685845,M,25,39,52000,17,28,4.481764706
e2f8376c32084327b1991706b124c8ed,F,62,8,58000,9,28,16.96888889
3b21d61216c04080aa01aa46c2c076ac,F,65,14,119000,4,20,32.1475
36eb085074e14cda95725ccceaa7a334,M,69,4,73000,0,0,0
6917cdddf4ba496c9338f817950effcd,F,37,31,79000,7,28,23.45428571
a80a2e4ecd45448086720b0f0fc0f0dd,M,56,11,32000,5,22,1.504
a72ce2003e5440398ccc7ade0dbff55b,M,56,12,73000,10,24,22.171
d98654c04b694e7da1b10479b34b295e,Unspecified,60,3,72000,3,11,20.01333333
f0948561f6c14c279acfc703234baeef,F,79,1,64000,13,28,19.03538462
edbb23d321174301a15049a09df4072b,F,100,16,71000,10,28,17.946
6bb901d063a64c779320265b2aaeaee9,M,40,11,72000,13,27,6.088461538
b3af86317cf04f17b79618a1348348ca,F,85,8,89000,5,24,42.852
c20b524917974f708e2a03700f6c3e10,F,51,25,49000,11,28,14.23545455
e22206bf65234c0e9f273bef859c02a1,M,24,8,64000,8,27,20.5025
578e16c4f24a4fcf85bf3753a7ba39fd,Unspecified,118,7,0,0,0,0
23a5ad19280748efb6e49781c6042e1a,F,60,8,84000,3,14,20.49666667
a97051ceb2824a37bae1dbfbad9afae5,M,66,9,31000,2,26,2.795
b1e8ab5d20094536ad2f80dcbedbde07,M,33,10,74000,3,4,1.26
3c44371962d546f5b7188da99ff630d7,F,63,20,103000,5,22,24.714
0f174c618a6f42d59388c6f07d1ef9a6,M,57,23,52000,4,19,4.0325
5cb66742213541f09cf8ed95e4e1c0d8,M,86,31,97000,8,17,28.74125
3835f3a19c534c359faaf72b0861c32a,M,37,29,74000,13,30,22.81461538
3b346dd87f574892b5080d676b4e69ff,M,38,14,56000,5,26,16.484
2205bf5738d14d27885473b2c50ae110,M,49,39,43000,7,26,3.322857143
7e977aa0ba834fe5b07ad04e6908a6ca,F,36,12,38000,3,22,4.266666667
06e25a9a59f046de9aba0aa367613681,Unspecified,118,7,0,1,8,0.75
40350eec33374b368e7f19700958efc0,Unspecified,118,10,0,1,18,1.19
3145b269f33640d7902251129a46f9f7,Unspecified,118,13,0,3,25,3.773333333
a6105ca2ed8f4ce4b1b73f98b9b82c3a,M,28,55,53000,11,27,4.183636364
76e7730e63234870b1c5fa048f76a4cc,Unspecified,118,12,0,5,26,0.608
fb7e21825286437589fd9a26990fe2fc,M,62,10,37000,8,16,3.28875
0ff55591a7c54f74b0c125c9ba18590d,M,63,20,50000,9,29,14.60111111
30e4256f433d4d3c8c5c5f2bec9f8b5b,M,57,4,34000,2,15,4.17
db564686d31c48e4b35a4ee0ce50f824,M,63,1,56000,4,24,11.6
20080fae77d94491bb0827a255bff246,M,30,12,32000,8,20,8.8375
0934fd310ac249179c6b61292cc14e8c,F,49,10,32000,8,29,2.445
5e9a9e575ff44d2eb2144da629428121,M,48,31,93000,6,22,34.40833333
66752b26bfb04090b4e45623cca9aa42,M,84,31,57000,9,23,15.00333333
729119db3a25428ebb0c2738c8b87ef6,Unspecified,118,12,0,4,26,2.1375
ce15a44d0b544b788e4b8c553a8829d8,M,33,31,30000,13,25,7.947692308
ce5b3429a990412185a945617aa4637e,F,67,20,71000,14,26,67.95285714
53f9276cd0f24fe08a42f99ae60ba2b4,Unspecified,118,2,0,10,27,2.629
536c24b840734eec96f747a2ec9983b6,Unspecified,118,11,0,8,26,2.12625
e1c998b7aebb4e5d88a8dc9f80c1416c,M,36,45,70000,12,21,3.075833333
0ee730ab06b448d29aff60a13d0709dc,F,46,14,82000,10,29,33.103
63e89a3c5744490595a4bdc12194b538,M,73,4,32000,8,21,2.73375
612fd8cc4c5c4ad8ad2912462b227089,F,48,17,82000,7,29,19.61857143
b2d9e2ad8403472a8b62ca88cea3f2ca,M,43,36,79000,5,24,21.168
208774c819704d538c82f1d2b67a757d,M,41,15,31000,8,20,14.32
074e7e5b342a4254ad649dc6aeb6fa04,M,51,4,53000,1,19,9.34
7c26e974fad34c159fbd3804e82e701e,M,41,13,59000,7,25,19.08857143
3cdf490843d244fead8d84dd2ab599df,M,43,7,52000,1,17,10.88
a414d8006bc24fe18b564304efdf559b,M,67,2,79000,2,22,27.045
94fb389c92c2473e9a96a664f31ed4c0,M,61,12,52000,0,0,0
df1395e0c96e4187a796569a356a1a75,Unspecified,118,10,0,0,0,0
2f0f5c02a4904ecba7972ae8f9f979c0,M,84,9,86000,1,18,26.67
a5e9fe2c5b1b4da2970efcd7a59b4037,F,36,9,50000,4,15,1.4525
0d20a089f54045539b2ee9b292c0cdc8,F,74,9,101000,0,0,0
93399ad651534dcf9a8dbca6dfd3783e,M,47,33,50000,12,19,15.7025
3638eaf178e9435390ce46b75900b2dd,M,39,1,52000,3,18,18.42666667
6a6fd7b30c434e2f9dc09b0a38b7a08a,Unspecified,118,8,0,3,22,42.02
53b88f94ff6648389768c4a0a53c8b27,M,23,1,75000,8,29,19.0325
fef91996598444bdbe6c9805fba34048,M,36,26,56000,6,19,69.03333333
8e69524a95744014b8ac926abb995486,F,49,33,61000,9,26,23.13888889
1359818aa5bc4becaad9c18df5dbf776,F,52,4,99000,2,22,25.1
fa58a6717a234d2682bc9e52a85bade6,M,66,10,52000,4,17,4.485
97bc6aac019542d8a8b24879c9464a72,Unspecified,118,6,0,0,0,0
c75d5ed74f0b49d2b93b9fbc41eae777,M,38,7,31000,10,28,5.843
d5929c3cb705407aaa4a1f2730f3ee7a,M,34,5,65000,2,11,3.575
a2c0d432cf234db5b351bb9cde4ace01,M,23,19,40000,13,24,2.805384615
0b83ad12131140a9bd1b2e5e1ae457e4,F,44,38,55000,2,15,17.72
ee38554e60f74458a78170ee9c7ffed7,M,65,14,62000,3,20,16.26
5d11397d0ca0464d8ed1a3ca3cb99c0c,F,71,7,77000,5,22,21.052
04aeb750695a4d9eb3de6ce2ddb7b1e7,Unspecified,118,11,0,3,18,4.783333333
ea412591590546f4b8b21c5f87944e31,Unspecified,118,20,0,8,23,3.72625
fbd8c0480d1f412fb417c9f64d68011c,M,81,4,50000,5,19,14.244
effcc502e92d4e16851a085bd7fe2c03,M,70,4,59000,0,0,0
3676a7a0cb7c40ab98ab010e3f15ef89,F,35,1,55000,2,18,2.97
a089537e95d64a0b91f2aef52da63a1f,F,46,18,63000,7,18,25.58857143
55103915b4bf48d1b8b51117f426dcb5,M,49,12,82000,2,24,25.09
9d1a5a51c4ac4526b0b16273f40a1c06,M,53,16,96000,8,26,26.40125
9ad0113b2b394075bf740e1bd8938536,F,26,4,30000,6,26,2.163333333
d53880e21d8d43d8a2e781dfa820f745,M,30,31,56000,9,27,16.62777778
9820af405835425998184770498fecd9,M,26,4,66000,4,11,3.7575
b970d698e4e9401499f576ff968b8c7d,M,51,13,73000,4,18,3.8675
9e33bb2f4c304f1ab2030a6a6c184316,M,26,37,63000,8,25,25.44375
7c71f8ffe26d47d996e8d2ac54cda7c6,F,68,15,79000,6,28,21.51
6e084f6ef50c46f0af01e02060a7c1a0,M,39,32,56000,7,27,71.72142857
